id,text,label
9065,spar shopkeeper iphi imask customer wheezes in,unknown
9066,gentlebjgiant kahle wena,unknown
9067,mara wena uncle steve o skhothane weitsi,unknown
9068,but wena youre all over here sbali,unknown
9069,sizophilaxhoko ngithemba wena njena nami,unknown
9070,parys o kgona ho ba nyatsi ele wena a qadileng relationship,unknown
9071,mzeemalangabi nokulun02059586 wena o everywhere ah,unknown
9072,dbuwa lol i doubt wena unayo ifemale friend yhu,unknown
9073,kegomod03061209 wena tlebe o ntsha dirope for eng,unknown
9074,wasonceskinny lwazmerodlams ndlhovhini lol humza is bada wena,unknown
9075,thediamondssa ola ops wena ndiyaphakamisa yizo lezo nizi goals but not ezi bezikorwa kwi bafana,unknown
9076,cossalebo matamelajuju bathong wena i would have finished it once,unknown
9077,leosamsa you wont see heaven wena chef,unknown
9078,motionofnoconfidenceeff bring a secret ballot lets remove this incumbent president todayanc mp you are dreaming wena shivambu suka it wont happen,unknown
9079,se lava avange tshikani ke leswi hi loko uya u hlanganyeta rirhandzu ra munhu wa wena na sister wife,unknown
9080,phattshego le wena stop confusing them,unknown
9081,cyrilramaphosa ingakho unamashares ezimayini wathengisa usewu general secretary abasebenzi abanalutho namanje basahlupheka wena uyisigw8li,unknown
9082,lfoza awoo ke sono atseba ka wena,unknown
9083,tiro sunny bennett acid and saunter,unknown
9084,samiesam87 mullerthela okare muller ne a tshaba sekolo tiro o kae rata jang,unknown
9085,sebete sa gago ke sa kgomo ya naga,unknown
9086,just realised this is a big weekend bathong ke lebetsi teye ya saturday,unknown
9087,justfoza o nyakang,unknown
9088,hazelmahazard o tlwaela batho masepa babe,unknown
9089,bao tlwaela,unknown
9090,missedibles ba go tlwaela mos,unknown
9091,marr mingo wa tlwaela ene,unknown
9092,azzaratsaronam djchopa17 ga kea tlwaela i wont even sleep,unknown
9093,kegomod03061209 ya banyana kaofelage o ka e tlwaela then gaesa gripa,unknown
9094,ba tlwaela life,unknown
9095,they say mamelodi is a country,unknown
9096,ok enough ka bafana bafana ill wait and watch mamelodi sundowns fc give a masterclass to al merrikhsafanetofficialpsl you are invited aker jalicoetzeedomingozwanemorenade reuck etcheeeeh ka ba utlwa monate masandawana,unknown
9097,bafanabafana to be honest our boys looked like orlando pirates when playing against mamelodi sundowns,unknown
9098,mamelodi sundowns should just represent us as a country honestly they must replace bafana bafana,unknown
9099,mamelodi sundowns have sensationally announced free access to all football fans for this saturdays caf champions league clash at fnb stadium read more here,unknown
9100,slikjazz kgopane motau you curated one of the most important sessions in mamelodi just listen to the crowd this was truly overwhelming i almost shed a tear due to the response of the crowd listen to the crowd,unknown
9101,kaizer chiefs got the better of mamelodi sundowns in a sevengoal thriller in the weekends dstv diski challenge actionwrap,unknown
9102,its matchday for our young brazilians in the dstvdiskichallenge mamelodi sundowns vs kaizer chiefs 27 march 12h00 lucas moripe stadium sundowns asidlali,unknown
9103,masandawana komphelasteve coachrulani thanks for such amazing coaching and team management to see a player like modau improve its amazing the pressing game is hurting alot of teams we are grateful we are mamelodi sundowns ka bo yellow,unknown
9104,mamelodi ya approve konkalive,unknown
9105,acrylic manicure from r150acrylic pedicure r100buff and shine r70 0681294705 mamelodi east extension 5,unknown
9106,yfm hollywoodbets my favorite soccer player is andile jali because he is having the best season of his life since he joined mamelodi sundowns fc hollywoodbetsdiskispina,unknown
9107,mamelodi e tletsi ka dimakatso this driver wants me to push his car in the rain,unknown
9108,yfm hollywoodbets my favorite soccer player is the amazing midfielder for psl club mamelodi sundowns his name is themba zwane he shows both individual skills and the importance of teamworkhe does not only score a ton of goalbut also give many assistshollywoodbetsdiskispina yfm,unknown
9109,tonighttsweu lifestyle cafe mamelodi 9pm,unknown
9110,i miss mamelodi sundowns and the passionate fans,unknown
9111,27 april issa date biphakathi charity tournament wehonouryou we invited mamelodi sundowns to come and scout talent in mahikeng together we can do more we also invited orphange home to come celebrate with us 10k cash trophy kit and 2 football for more 0815876621,unknown
9112,tristan on mamelodi sundowns trismoses link below for full interview diskitalkwithluyolo httpstco1zenvzegup,unknown
9113,made in mamelodi this is the story of hlogimash head our youtube to watch now sundownsstories,unknown
9114,pienaarspoort train to pretoria departed from pienaarspoort station next stopping station is mamelodi gardens station flattenthecurve wearamask,unknown
9115,soccerladuma pumasouthafrica mettlestate im an mamelodi sundowns fan but for me cape town city capetowncityfc has the best logo ever even the kits are the bestbecomealegend forgefifa sll,unknown
9116,anele please report mamelodi east roads tlhe were literally driving on hills,unknown
9117,mettlestate pumasouthafrica soccerladuma mamelodi sundowns forgefifabecomealegendsll pumasouthafricasoccerladuma,unknown
9118,fc barcelona and mamelodi sundowns fc tees for me and my lady,unknown
9119,youre not going to want to miss this movie masandawana hlogi premieres on mamelodi sundowns tv tomorrow at 11am sundowns sundownsstories,unknown
9120,mettlestate pumasouthafrica soccerladuma im an mamelodi sundowns fan but for me cape town city capetowncityfc has the best logo ever even the kits are the bestbecomealegend forgefifa sll,unknown
9121,they will break your heart until you realize mamelodi is a place for drinking not dating,unknown
9122,tbmoshabi im really disappointed that we have such a fool amongst our fanbase have your facts right before arguing ref mamelodi sundowns website honours,unknown
9123,yfm hollywoodbets my favorite soccer player is andile jali because he is having the best season of his life since he joined mamelodi sundowns fc hollywoodbetsdiskispina,unknown
9124,mopedithwiiii nope ke lona le e hlokago,unknown
9125,on this day there was a thunder and lighting and a dj was bornhappy birthday ntwana ya vetkasi a modimo a go okeletse masego badimo ba go babalele,unknown
9126,thrilled to bits that libo and mpho wa badimo have finally buried the hatchet bbmzansi,unknown
9127,aries szn has awoken badimo ba violence i tell you,unknown
9128,badimo le bona ga o le broke a bao atamele mara once wa ba rich ba go nyaka dipudi,unknown
9129,im so embarrassed kanti all along mpho wa badimo is a msuthu ka ketshe u mabhayi ncamsholo hayibo,unknown
9130,dearkhomotjo and be kele kgauswi le gageno,unknown
9131,monyamanem ostoutachuu nmsngobeni s11e11b11a hallelujah jesus matomethats the truth amenyou couldnt have said it much better,unknown
9132,drsurpy dreezylouw this bookies are ruthless bro nothing for mahlaela,unknown
9133,khanyizama it was david makhura now this one again,unknown
9134,onkgozow o be le degree tje pedi o tsoge everyday o tsogela hubbly ey bo rakgadi mon,unknown
9135,mphokea tse pedi,unknown
9136,ok ok i hear you guys about pedi men,unknown
9137,this is major for a pedi dad,unknown
9138,see why you need a pedi princess,unknown
9139,doddo007 tanx my pedi princess,unknown
9140,pedi highlights e to ma dar 8 min se no jogo de barcelona me da 2 min sr youtube,unknown
9141,kaymahapa pedi people are elite,unknown
9142,tlogela go ba mphiyane my pedi queen,unknown
9143,pedi people are elite man,unknown
9144,letlotlom he called her my pedi princess pls,unknown
9145,what brings you to sohothe no appointment policythe massage chairsthe soho signature mani and pedihaving your favourite coffee delivered to youthe sandals and in house productstell us,unknown
9146,dipirona proibida por aqui por isso eu trouxe 20 caixas e pedi mais tomo regularmente no mas faz eu me sentir segura,unknown
9147,joelmmalope kaundabongi mxolisizimu mmusimaimane youll be surprised how some of the smart ones have become very fluent there was a security guard in my estate who we all thought was pedi until it was found out that his brother in mams was using same id as him even other gaurds from zim thought hes pedi,unknown
9148,pedi men please do better yall can see ladies are complaining about you,unknown
9149,anyway just a reminder to stay away from pedi women thanks,unknown
9150,leave limpopo men alone venda pedi amp tsonga,unknown
9151,torn between doing my mani pedi and hair or just look crusty and save money,unknown
9152,as a pedi gent my zulu is exactly like this,unknown
9153,naeemahbenjamin let me help you its is a basotho tswana pedi sotho term for weekly or week after week dankie,unknown
9154,zeusomega3 one thing about pedi men,unknown
9155,mani amp pedi donenow i want braids someone make my hair grow faster,unknown
9156,fihliwe2 idc hey i love being pedi,unknown
9157,pedi huns gtgt,unknown
9158,sihlehlongwane3 thats what you get when you are led by a pedi version of pumpkin head,unknown
9159,dinokengs pedi men trust pap to solve anything,unknown
9160,segzychubbs my pedi man knows best,unknown
9161,sireth i barely go ko groove but this is true never a dull moment with pedi people we even play these kind of songs all the time no matter the occasion,unknown
9162,that a pedi person once said thread kills me all the time,unknown
9163,iamsteveharvey pedi men from limpopo being a pedi is a profession,unknown
9164,whatever they said about pedi girls co because ke betjha ka wena dude,unknown
9165,jack lerole jnr jacklerolelegacy emhlabeni ka god,unknown
9166,will smith o bethile chris rock ka mpama go kgala lenyatsowhat a man,unknown
9167,thululu wa kgala sies mahnbbmzansi,unknown
9168,yeukyle hapana asi pachivanhu zvinonyanya kubuda kana iri kuside rana baba asi kwana mai most munenge muchingoda kutsotswa zvoperera ipapo because man knows that kana ambokudya uripamurume or pa serious relationship somewhere chero akakutora uchamudarowo saka will smith apama1 simple,unknown
9169,happy birthday to beloved dad masego le mahlogonolo shares the day with mamas dadmy late grandfather,unknown
9170,vanandroo 6312phil ba ne bare ba bata diteam tse di ko godimo,unknown
9171,bashinda kaizerchiefs yes re godimo a baxter one way or another,unknown
9172,waitse these pickpocketers are so audacious rap chinese store railpark right next to signature 4 of them that wander around aimlessly tlhotse ba prackile monnamogolo wa dithobane kante ba mo searcher seems like the girls know them cause rona ba re file,unknown
9173,tukienderscore morena e no bolela nnete,unknown
9174,manthibodaby happy birthday rakgadi o gole o gole morena ao okeletse matsatsi a gago a bophelo,unknown
9175,yi film that time new iphone ke r11k and then this one ka cracked screen jesu ke morena,unknown
9176,twitter men gana ka nna morena,unknown
9177,tryrunning great run morena don,unknown
9178,leatilekowa morena ne rele 4 golo fa ke motho le go sampler,unknown
9179,tendermrasty lesedifm sesotho morena ke se ratela hobane tlhapa ha e fumanehe hohang sesothong,unknown
9180,gofolo64 solethusosa morena jesu,unknown
9181,spokesm10 that may be true but like trent when you deliver performances and have an impact at the level of morena doesnt matter who is more archetypicalmorenas electric and its not as if he was being exposed while defending and khuliso used to foul alot so the jump hes made is,unknown
9182,tebangntsasa its already open its a very old club both morena amp omphemetse used to run for it now we all teammates ko nrc,unknown
9183,earlofgc unit15sika lekhekhemorena manor,unknown
9184,thank you morena,unknown
9185,msguxx iyoh bad move im hanging ngapha im in the queue at home affairs morena,unknown
9186,oh morena jeso what a time,unknown
9187,haibo morena wanna fight his dad theriver1magic,unknown
9188,offonnah morena gaayo laa itirella akere lejela hagodimo ga di charge sheet le itshutlha mahura a seswaa ka di circular,unknown
9189,kelebassie morena jeso,unknown
9190,tryrunning top run morena don,unknown
9191,mageza2 tiffanylovelife joneszn tollfreesoweto xclusiv83 xolyb nafnafflc radebeutah rea0825 lekoloanemanam1 vizlane landilesa bchinyakata mcobbett71 sunny28282 royalemofokeng kgosi001 iamscorpio17 beingsayedul kabelolekgau kidipotse ke tsohile morena le wena o tsohile,unknown
9192,oh morenai really hope shes copingemotionally and mentally,unknown
9193,le nkgahla gore when you play politics as journalists,unknown
9194,skorrat ha kena photographer kooreba ba mponeng ba lucky,unknown
9195,next week le mponeng koo le mpetseng,unknown
9196,realpatriot102 dumela hle weni mahlo madala gomme wa iphihla geo ratile,unknown
9197,itsmartinsa amen ke ona maoto a ba bolelang ka ona,unknown
9198,bolelang tlhe nako yona re nale yona,unknown
9199,tlholo1016 aowaaa kgadi o wrong eyah privacy when it suits them nkere i can let you in my parts of my life but that doesnt give you full access to itif tse dingwe kere private then di privateeno swana le tv they choose what they wanna show us anyways le bolelang kang,unknown
9200,look at that nose arg,unknown
9201,makgalar sundaytimesza you mean right under his nose,unknown
